scope,metric_family,provider,model,round_index,panel_id,item_id,prompt_language,metric,ci_low,ci_high
aggregate,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,,en_vs_zh,jsd,0.05159525093099225,0.33096790269650955
aggregate,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,,en_vs_zh,tvd,0.0933,0.4160666666666667
aggregate,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,,en_vs_zh,top1_match,0.4666666666666667,0.9333333333333333
aggregate,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,,en_vs_zh,flip_rate,0.06666666666666667,0.5333333333333333
aggregate,cross_lingual,openai,qwen3.5-plus,2,study2_british_within,,en_vs_zh,jsd,0.0,0.22343085075125943
aggregate,cross_lingual,openai,qwen3.5-plus,2,study2_british_within,,en_vs_zh,tvd,0.0,0.375
aggregate,cross_lingual,openai,qwen3.5-plus,2,study2_british_within,,en_vs_zh,top1_match,0.25,1.0
aggregate,cross_lingual,openai,qwen3.5-plus,2,study2_british_within,,en_vs_zh,flip_rate,0.0,0.75
aggregate,human_alignment,openai,qwen3.5-plus,1,study2_british_within,,en,jsd,0.22135498729505754,0.40040463929255415
aggregate,human_alignment,openai,qwen3.5-plus,1,study2_british_within,,en,tvd,0.3453,0.5840166666666667
aggregate,human_alignment,openai,qwen3.5-plus,1,study2_british_within,,en,top1_match,0.6666666666666666,1.0
aggregate,human_alignment,openai,qwen3.5-plus,1,study2_british_within,,zh,jsd,0.2215626836663082,0.4422824731007667
aggregate,human_alignment,openai,qwen3.5-plus,1,study2_british_within,,zh,tvd,0.3546666666666667,0.6147166666666667
aggregate,human_alignment,openai,qwen3.5-plus,1,study2_british_within,,zh,top1_match,0.4666666666666667,0.9333333333333333
aggregate,human_alignment,openai,qwen3.5-plus,2,study2_british_within,,en,jsd,0.2963486734229774,0.44265048035997706
aggregate,human_alignment,openai,qwen3.5-plus,2,study2_british_within,,en,tvd,0.47,0.6475000000000001
aggregate,human_alignment,openai,qwen3.5-plus,2,study2_british_within,,en,top1_match,0.25,1.0
aggregate,human_alignment,openai,qwen3.5-plus,2,study2_british_within,,zh,jsd,0.2963486734229774,0.5659753573813481
aggregate,human_alignment,openai,qwen3.5-plus,2,study2_british_within,,zh,tvd,0.48,0.755
aggregate,human_alignment,openai,qwen3.5-plus,2,study2_british_within,,zh,top1_match,0.0,1.0
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_01,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_01,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_02,en_vs_zh,jsd,0.0,0.051899160321315516
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_02,en_vs_zh,tvd,0.0,0.09999999999999999
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_03,en_vs_zh,jsd,0.3702932516388029,0.6009811722019556
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_03,en_vs_zh,tvd,0.48000000000000004,0.76
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_03,en_vs_zh,spearman,-0.32081182634096883,0.031015212402727317
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_04,en_vs_zh,jsd,1.0,1.0
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_04,en_vs_zh,tvd,1.0,1.0
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_04,en_vs_zh,spearman,-0.8660254037844387,-0.7745966692414834
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_05,en_vs_zh,jsd,0.08792421494168498,0.2558432906521492
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_05,en_vs_zh,tvd,0.16,0.4
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_05,en_vs_zh,spearman,0.316227766016838,0.8660254037844387
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_06,en_vs_zh,jsd,0.0,0.051899160321315516
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_06,en_vs_zh,tvd,0.0,0.09999999999999999
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_07,en_vs_zh,jsd,0.0,0.051899160321315516
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_07,en_vs_zh,tvd,0.0,0.09999999999999999
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_08,en_vs_zh,jsd,0.08125491297411391,0.22152664273632652
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_08,en_vs_zh,tvd,0.1,0.27999999999999997
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_08,en_vs_zh,spearman,0.316227766016838,0.5
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_09,en_vs_zh,jsd,0.20843356511763086,0.48702148299314585
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_09,en_vs_zh,tvd,0.43999999999999995,0.74
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_09,en_vs_zh,spearman,-0.026315789473684213,0.6000000000000001
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_10,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_10,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_11,en_vs_zh,jsd,0.49342260576014463,0.7942888437190894
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_11,en_vs_zh,tvd,0.7,0.92
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_12,en_vs_zh,jsd,0.020294448000613266,0.10832656265904848
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_12,en_vs_zh,tvd,0.04000000000000002,0.20049999999999954
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_13,en_vs_zh,jsd,0.2878275260274215,0.5449539950220988
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_13,en_vs_zh,tvd,0.42,0.7000000000000001
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_13,en_vs_zh,spearman,-0.023839292041124532,0.6933752452815365
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_14,en_vs_zh,jsd,0.0,0.0
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_14,en_vs_zh,tvd,0.0,0.0
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_15,en_vs_zh,jsd,0.0,0.03066939825433814
item,cross_lingual,openai,qwen3.5-plus,1,study2_british_within,study2_item_15,en_vs_zh,tvd,0.0,0.060000000000000026
item,cross_lingual,openai,qwen3.5-plus,2,study2_british_within,study2_item_03,en_vs_zh,jsd,0.09126410340579534,0.8049932735054937
