scope,metric_family,provider,model,round_index,panel_id,item_id,prompt_language,metric,ci_low,ci_high
aggregate,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,,en_vs_zh,jsd,0.025335615884969673,0.23775571639149476
aggregate,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,,en_vs_zh,tvd,0.060000000000000005,0.3466666666666667
aggregate,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,,en_vs_zh,top1_match,0.4,0.8666666666666667
aggregate,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,,en_vs_zh,flip_rate,0.13333333333333333,0.6
aggregate,cross_lingual,gemini,gemini-2.5-flash,2,study2_british_within,,en_vs_zh,jsd,0.12237076408790112,0.2937839219870336
aggregate,cross_lingual,gemini,gemini-2.5-flash,2,study2_british_within,,en_vs_zh,tvd,0.32,0.5
aggregate,cross_lingual,gemini,gemini-2.5-flash,2,study2_british_within,,en_vs_zh,top1_match,0.0,0.6
aggregate,cross_lingual,gemini,gemini-2.5-flash,2,study2_british_within,,en_vs_zh,flip_rate,0.4,1.0
aggregate,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,,en,jsd,0.6972444442340415,0.9403232154165684
aggregate,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,,en,tvd,0.7469555555555556,0.9571222222222222
aggregate,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,,en,top1_match,0.0,0.2
aggregate,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,,en,flip_rate,0.0,0.0
aggregate,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,,zh,jsd,0.6752134675023743,0.9302834950770202
aggregate,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,,zh,tvd,0.736861111111111,0.9549000000000001
aggregate,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,,zh,top1_match,0.0,0.2
aggregate,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,,zh,flip_rate,0.0,0.0
aggregate,human_alignment,gemini,gemini-2.5-flash,2,study2_british_within,,en,jsd,0.6630306718519117,0.9043646565944498
aggregate,human_alignment,gemini,gemini-2.5-flash,2,study2_british_within,,en,tvd,0.7659999999999999,0.9199999999999999
aggregate,human_alignment,gemini,gemini-2.5-flash,2,study2_british_within,,en,top1_match,0.0,0.0
aggregate,human_alignment,gemini,gemini-2.5-flash,2,study2_british_within,,en,flip_rate,0.0,0.0
aggregate,human_alignment,gemini,gemini-2.5-flash,2,study2_british_within,,zh,jsd,0.7101634323318076,0.9075096968546239
aggregate,human_alignment,gemini,gemini-2.5-flash,2,study2_british_within,,zh,tvd,0.792,0.942
aggregate,human_alignment,gemini,gemini-2.5-flash,2,study2_british_within,,zh,top1_match,0.0,0.0
aggregate,human_alignment,gemini,gemini-2.5-flash,2,study2_british_within,,zh,flip_rate,0.0,0.0
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_01,en_vs_zh,jsd,0.0,0.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_01,en,jsd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_01,zh,jsd,1.0,1.0
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_02,en_vs_zh,jsd,0.13338300196266878,0.4980430288639743
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_02,en,jsd,0.7298162299776746,0.9131241424524046
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_02,zh,jsd,0.8526070693480154,0.9211081697872857
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_03,en_vs_zh,jsd,0.0,0.12463592217865246
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_03,en,jsd,0.5862011402620496,0.6869808542775653
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_03,zh,jsd,0.6300500256403532,0.7687742421365598
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_04,en_vs_zh,jsd,0.031908077232893316,0.1968738820860323
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_04,en,jsd,0.6744973488806371,0.8841757700739143
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_04,zh,jsd,0.6719700302126044,0.9122399771907411
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_05,en_vs_zh,jsd,0.006970576983940985,0.14736764289479068
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_05,en,jsd,0.5001569655441046,0.7885986594616567
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_05,zh,jsd,0.5753768290527883,0.9042889359524551
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_06,en_vs_zh,jsd,0.0,0.051899160321315516
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_06,en,jsd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_06,zh,jsd,0.9493422605760145,1.0
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_07,en_vs_zh,jsd,0.0,0.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_07,en,jsd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_07,zh,jsd,1.0,1.0
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_08,en_vs_zh,jsd,0.0,0.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_08,en,jsd,1.0,1.0
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_08,zh,jsd,1.0,1.0
item,cross_lingual,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_09,en_vs_zh,jsd,0.3467513064187273,0.8285740364325744
item,human_alignment,gemini,gemini-2.5-flash,1,study2_british_within,study2_item_09,en,jsd,1.0,1.0
